cenario;tempo_h;Q_natural_Estrela_m3s;Q_resultante_Estrela_m3s;Q_fora_E12_m3s
C05;278,0;609,867623419022;3305,4366483323447;115,45446644581715
C05;279,0;609,4377230334228;3305,346099457402;115,373081703066
C05;280,0;609,0262041351787;3305,2595054406106;115,29517677254552
C05;281,0;608,6322986250315;3305,176684528933;115,2206062448478
C05;282,0;608,2552695829232;3305,0974655681953;115,1492306131211
C05;283,0;607,8944100496295;3305,0216869611972;115,08091604242011
C05;284,0;607,5490418535479;3304,949195787082;115,01553414760428
C05;285,0;607,2185144810956;3304,8798470522306;114,95296177949221
C05;286,0;606,9022039892194;3304,8135030489398;114,89308081898795
C05;287,0;606,5995119585632;3304,7500328023884;114,83577797890457
C05;288,0;606,3098644858837;3304,689311590247;114,78094461321759
C05;289,0;606,0327112143483;3304,63122052227;114,72847653348997
C05;290,0;605,7675244003889;3304,575646169519;114,67827383221768
C05;291,0;605,5137980158299;3304,522480234827;114,63024071285277
C05;292,0;605,271046884044;3304,471619257818;114,58428532626849
C05;293,0;605,0388058489339;3304,4229643487947;114,54031961343863
C05;294,0;604,8166289755706;3304,376420947146;114,49825915410985
C05;295,0;604,6040887813616;3304,3318986004915;114,45802302125347
C05;296,0;604,4007754966532;3304,2893107616123;114,41953364108969
C05;297,0;604,2062963537103;3304,2485746006846;114,3827166584838
C05;298,0;604,0202749030503;3304,209610830803;114,3475008075209
C05;299,0;603,8423503561398;3304,172343545118;114,3138177870713
C05;300,0;603,672176953497;3304,1367000642276;114,28160214116565
C05;301,0;603,5094233572747;3304,102610792631;114,25079114400427
C05;302,0;603,3537720674267;3304,0700090833566;114,2213246894313
C05;303,0;603,2049188605941;3304,038831109914;114,19314518470982
C05;304,0;603,0625722508743;3304,0090157449026;114,16619744843972
C05;305,0;602,926452971665;3303,980504444718;114,14042861246512
C05;306,0;602,7962934778025;3303,953241139851;114,11578802762394
C05;307,0;602,6718374672406;3303,9271721303826;114,09222717319646
C05;308,0;602,5528394215414;3303,9022459862877;114,0696995699155
C05;309,0;602,4390641644763;3303,8784134522207;114,04816069640464
C05;310,0;602,3302864380562;3303,8556273565378;114,0275679089164
C05;311,0;602,2262904953383;3303,833842524292;114,0078803642461
C05;312,0;602,1268697093759;3303,81301569394;113,98905894570194
C05;313,0;602,0318261977012;3303,79310543765;113,97106619201544
C05;314,0;601,9409704617519;3303,774072084919;113,95386622908127
C05;315,0;601,8541210406764;3303,7558776494416;113,93742470441862
C05;316,0;601,7711041789661;3303,738485758966;113,92170872425058
C05;317,0;601,6917535073893;3303,7218615881184;113,90668679310158
C05;318,0;601,615909736718;3303,7059717939583;113,89232875581635
C05;319,0;601,5434203637532;3303,6907844541975;113,87860574190768
C05;320,0;601,4741393891799;3303,6762690079668;113,86549011214301
C05;321,0;601,4079270467914;3303,662396198998;113,85295540728407
C05;322,0;601,3446495436475;3303,649138021136;113,84097629889567
C05;323,0;601,2841788107386;3303,636467666084;113,82952854214406
C05;324,0;601,2263922637517;3303,6243594732773;113,81858893050718
C05;325,0;601,1711725735422;3303,6127888818223;113,80813525232257
C05;326,0;601,1184074459344;3303,6017323844;113,79814624910125
C05;327,0;601,0679894104853;3303,591167483026;113,78860157553851
C05;328,0;601,019815617861;3303,5810726466616;113,77948176115497
C05;329,0;600,973787645487;3303,5714272705522;113,77076817350421
C05;330,0;600,9298113111475;3303,562211637208;113,76244298288508
C05;331,0;600,8877964942196;3303,5534068790184;113,75448912849936
C05;332,0;600,847656964241;3303,544994942393;113,74689028599795
C05;333,0;600,8093102165212;3303,536958553365;113,73963083636019
C05;334,0;600,7726773145173;3303,529281184629;113,73269583605386
C05;335,0;600,7376827387029;3303,5219470239153;113,72607098842464
C05;336,0;600,7042542416757;3303,5149409437186;113,71974261626623
C05;337,0;600,6723227092515;3303,5082484721993;113,71369763552407
C05;338,0;600,6418220273066;3303,5018557653657;113,70792353008716
C05;339,0;600,6126889541389;3303,495749580367;113,70240832762461
C05;340,0;600,584862998125;3303,4899172499004;113,6971405764249
C05;341,0;600,5582863004622;3303,484346657692;113,69210932319761
C05;342,0;600,532903522789;3303,4790262149845;113,6873040917988
C05;343,0;600,508661739488;3303,473944838016;113,68271486284281
C05;344,0;600,4855103344829;3303,469091926426;113,67833205416484
C05;345,0;600,463400902346;3303,4644573425785;113,6741465020995
C05;346,0;600,4422871535432;3303,460031391731;113,6701494435427
C05;347,0;600,4221248236469;3303,4558048030517;113,66633249876469
C05;348,0;600,4028715863569;3303,4517687114117;113,66268765494398
C05;349,0;600,3844869701735;3303,4479146399635;113,65920725039264
C05;350,0;600,3669322785731;3303,4442344834415;113,65588395944472
C05;351,0;600,3501705135446;3303,4407204921577;113,65271077798084
C05;352,0;600,334166302348;3303,437365256681;113,64968100956283
C05;353,0;600,3188858273626;3303,434161693157;113,64678825215331
C05;354,0;600,3042967589009;3303,4311030292597;113,6440263853965
C05;355,0;600,2903681908618;3303,42818279072;113,64138955843674
C05;356,0;600,2770705791094;3303,4253947884245;113,63887217825302
C05;357,0;600,2643756824643;3303,422733106087;113,63646889848796
C05;358,0;600,2522565061995;3303,420192088409;113,63417460875083
C05;359,0;600,2406872479359;3303,417766329759;113,6319844243752
C05;360,0;600,2296432458403;3303,415450663344;113,62989367661224
C05;361,0;600,2191009290294;3303,4132401508036;113,62789790324149
C05;362,0;600,2090377700872;3303,4111300723093;113,62599283958207
C05;363,0;600,1994322396093;3303,40911591702;113,62417440988739
C05;364,0;600,1902637626896;3303,407193373989;113,62243871910755
C05;365,0;600,1815126772668;3303,4053583234463;113,62078204500402
C05;366,0;600,1731601942558;3303,4036068284454;113,61920083060191
C05;367,0;600,1651883593863;3303,4019351268876;113,61769167696575
C05;368,0;600,1575800166792;3303,400339623855;113,61625133628515
C05;369,0;600,1503187734919;3303,3988168843293;113,61487670525747
C05;370,0;600,1433889670657;3303,3973636261494;113,61356481875491
C05;371,0;600,1367756325129;3303,3959767133383;113,61231284376413
C05;372,0;600,1304644721836;3303,394653149677;113,61111807358695
C05;373,0;600,1244418263515;3303,3933900725724;113,60997792229112
C05;374,0;600,1186946451675;3303,392184747182;113,6088899194005
C05;375,0;600,1132104618223;3303,391034560801;113,60785170481475
C05;376,0;600,1079773668719;3303,389937017476;113,60686102394868
C05;377,0;600,1029839836726;3303,388889732871;113,60591572308192
C05;378,0;600,0982194448816;3303,3878904293506;113,60501374491017
C05;379,0;600,0936733699752;3303,3869369312533;113,60415312428927
C05;380,0;600,089335843745;3303,3860271604167;113,60333198416413
C05;381,0;600,0851973957257;3303,3851591318476;113,6025485316744
C05;382,0;600,0812489805202;3303,3843309496037;113,60180105442957
C05;383,0;600,0774819589788;3303,3835408028704;113,6010879169462
C05;384,0;600,0738880801994;3303,3827869621714;113,60040755724023
C05;385,0;600,0704594643126;3303,3820677757694;113,59975848356811
C05;386,0;600,067188586018;3303,3813816662237;113,59913927130987
C05;387,0;600,0640682588383;3303,380727127088;113,59854855998854
C05;388,0;600,0610916200643;3303,38010271976;113,59798505041981
C05;389,0;600,058252116356;3303,379507070457;113,59744750198632
C05;390,0;600,0555434899763;3303,3789388673445;113,59693473003146
C05;391,0;600,0529597656265;3303,3783968577736;113,59644560336724
C05;392,0;600,05049523786;3303,3778798456456;113,59597904189161
C05;393,0;600,0481444590486;3303,377386688882;113,59553401431023
C05;394,0;600,045902227877;3303,376916297039;113,59510953595851
C05;395,0;600,0437635783442;3303,3764676289707;113,59470466671927
C05;396,0;600,0417237692473;3303,376039690655;113,5943185090321
C05;397,0;600,0397782741302;3303,3756315330656;113,59395020599045
C05;398,0;600,0379227716742;3303,375242250183;113,59359893952242
C05;399,0;600,036153136513;3303,3748709770466;113,59326392865204
C05;400,0;600,0344654304527;3289,167755332628;113,59294442783707
C05;401,0;600,0328558940803;3241,073287148609;113,5926397253804
C05;402,0;600,0313209387431;3179,401443253365;113,59234914191165
C05;403,0;600,0298571388821;3115,1298942164517;113,59207202893593
C05;404,0;600,0284612247067;3053,8971149227823;113,59180776744681
C05;405,0;600,0271300751921;2998,320355072314;113,59155576660093
C05;406,0;600,0258607113882;2948,2523323440073;113,5913154624512
C05;407,0;600,024650290026;2904,4311440792435;113,59108631673632
C05;408,0;600,0234960974063;2867,345065347164;113,59086781572404
C05;409,0;600,0223955435619;2836,2359265806126;113,59065946910582
C05;410,0;600,021346156678;2810,3086765903754;113,59046080894066
C05;411,0;600,0203455777615;2788,804013149975;113,59027138864602
C05;412,0;600,0193915555484;2771,0325232215;113,59009078203343
C05;413,0;600,0184819416367;2756,3806905234374;113,58991858238743
C05;414,0;600,0176146858373;2744,32759299556;113,58975440158534
C05;415,0;600,0167878317332;2734,4325342649604;113,58959786925642
C05;416,0;600,0159995124347;2726,3218111851093;113,58944863197856
C05;417,0;600,0152479465273;2719,681645633776;113,58930635251082
C05;418,0;600,014531434198;2714,2504535369635;113,5891707090605
C05;419,0;600,013848353537;2709,8113107647323;113,58904139458268
C05;420,0;600,013197157004;2706,1850372863264;113,58891811611146
C05;421,0;600,0125763680536;2703,2240711587465;113,58880059412095
C05;422,0;600,0119845779109;2700,807165700331;113,58868856191502
C05;423,0;600,0114204424929;2698,8348706681154;113,58858176504437
C05;424,0;600,0108826794675;2697,225723935337;113,58847996074984
C05;425,0;600,0103700654454;2695,9130676084305;113,58838291743069
C05;426,0;600,0098814332969;2694,8424019261342;113,58829041413681
C05;427,0;600,0094156695905;2693,969195850232;113,58820224008372
C05;428,0;600,0089717121471;2693,2570816112;113,5881181941895
C05;429,0;600,0085485477026;2692,676369695908;113,5880380846325
C05;430,0;600,0081452096784;2689,493050461782;113,58796172842898
C05;431,0;600,0077607760502;2680,186996330054;113,58788895102987
C05;432,0;600,0073943673139;2667,6860958127436;113,58781958593565
C05;433,0;600,0070451445436;2653,4096110924174;113,5877534743287
C05;434,0;600,006712307537;2638,8849843437174;113,58769046472213
C05;435,0;600,0063950930448;2624,9871268535326;113,58763041262469
C05;436,0;600,0060927730798;2612,244293354574;113,58757318022062
C05;437,0;600,005804653303;2600,887937255185;113,58751863606412
C05;438,0;600,0055300714829;2590,9723950587163;113,58746665478766
C05;439,0;600,0052683960238;2582,4422904512685;113,58741711682342
C05;440,0;600,0050190245618;2575,1846781736713;113,58736990813748
C05;441,0;600,0047813826236;2569,0608763345963;113,58732491997593
C05;442,0;600,0045549223477;2563,9264535249445;113,58728204862265
C05;443,0;600,0043391212613;2559,6425411962905;113,587241195168
C05;444,0;600,0041334811148;2556,081771782202;113,58720226528803
C05;445,0;600,0039375267688;2553,1308125749174;113,58716516903371
C05;446,0;600,0037508051313;2550,6908908595874;113,58712982062987
C05;447,0;600,0035728841432;2548,677183989254;113,58709613828313
C05;448,0;600,0034033518109;2547,0176313293277;113,58706404399871
C05;449,0;600,0032418152823;2545,65150544716;113,58703346340546
C05;450,0;600,0030878999646;2544,5279413704193;113,587004325589
C05;451,0;600,0029412486834;2543,6045339923035;113,58697656293238
C05;452,0;600,0028015208794;2542,8460589674846;113,58695011096403
C05;453,0;600,0026683918413;2542,2233393059273;113,58692490821271
C05;454,0;600,0025415519757;2536,2044022651603;113,58690089606901
C05;455,0;600,0024207061078;2523,854420739338;113,58687801865322
C05;456,0;600,0023055728162;2506,9627450981557;113,58685622268925
C05;457,0;600,0021958837971;2487,690079741531;113,58683545738428
C05;458,0;600,0020913832573;2467,765302045845;113,58681567431398
C05;459,0;600,0019918273365;2448,370782547098;113,58679682731298
C05;460,0;600,0018969835545;2430,211015825194;113,58677887237026
C05;461,0;600,0018066302842;2413,6416120820886;113,58676176752947
C05;462,0;600,0017205562496;2398,783495277693;113,58674547279374
C05;463,0;600,0016385600452;2385,609525609508;113,58672995003492
C05;464,0;600,0015604496796;2374,0100251057115;113,58671516290696
C05;465,0;600,0014860421378;2363,834330542553;113,58670107676316
C05;466,0;600,0014151629656;2354,9157200675695;113,5866876585775
C05;467,0;600,0013476458719;2347,088876246882;113,58667487686924
C05;468,0;600,0012833323493;2340,1991644459886;113,5866627016313
C05;469,0;600,0012220713134;2334,10556572414;113,58665110426172
C05;470,0;600,0011637187567;2321,5358635243033;113,5866400574984
C05;471,0;600,0011081374207;2298,254830655733;113,5866295353568
C05;472,0;600,0010551964813;2262,9705611399177;113,58661951307052
C05;473,0;600,0010047712493;2216,8341903249984;113,58660996703458
C05;474,0;600,0009567428854;2159,6074368119807;113,5866008747514
C05;475,0;600,0009109981272;2096,013316437953;113,58659221477923
C05;476,0;600,0008674290299;2029,6547782513885;113,58658396668295
C05;477,0;600,000825932718;1962,7649305664984;113,58657611098711
C05;478,0;600,0007864111493;1896,9586882164883;113,58656862913128
C05;479,0;600,000748770889;1833,4068523550818;113,58656150342728
C05;480,0;600,0007129228954;1772,968870626377;113,58655471701853
